"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"ERI","Eritrea","ERI.1_1","Anseba",623219.171703339,0.969592654043596,0.0304073459564042,0,0.952638324894142,0.047361675105858,0,2020
"ERI","Eritrea","ERI.2_1","Debub",1099166.36945176,0.998828993545051,0.00117100645494897,0,0.99753858070113,0.00246141929887,0,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri",108017.713330586,1,0,0,1,0,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka",900512.112167597,0.973789409896904,0.0262105901030958,0,0.972266767926075,0.0277332320739245,0,2020
"ERI","Eritrea","ERI.5_1","Maekel",918911.637181282,0.979048447436726,0.0209515525632739,0,0.977957471910255,0.0220425280897449,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri",517135.982921362,0.995928233295596,0.00407176670440448,0,0.989824278793174,0.0101757212068264,0,2020
"ETH","Ethiopia","ETH.1_1","Addis Abeba",3586099.36014557,0.923344239037892,0.0766557609621082,0,0.921760978438564,0.0782390215614356,0,2020
"ETH","Ethiopia","ETH.2_1","Afar",1850140.1257192,0.993178115590427,0.00682188440957333,0,0.987849628994835,0.0121503710051654,0,2020
"ETH","Ethiopia","ETH.3_1","Amhara",22315158.4290172,0.838701143370599,0.161298856629401,0,0.815810481978132,0.184189518021868,0,2020
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz",1158240.24917173,0.867717926506034,0.132282073493966,0,0.87944005026909,0.12055994973091,0,2020
"ETH","Ethiopia","ETH.5_1","Dire Dawa",478202.027774811,0.983249578550745,0.0167504214492547,0,0.987222177308569,0.012777822691431,0,2020
"ETH","Ethiopia","ETH.6_1","Gambela Peoples",571194.477861434,0.886842227793877,0.113157772206123,0,0.873674812458008,0.126325187541992,0,2020
"ETH","Ethiopia","ETH.7_1","Harari People",250121.494064331,0.990067995778602,0.00993200422139814,0,0.987791946425702,0.0122080535742985,0,2020
"ETH","Ethiopia","ETH.8_1","Oromia",39725158.446756,0.908524534854807,0.0914754651451931,0,0.894039256321757,0.105960743678243,0,2020
"ETH","Ethiopia","ETH.9_1","Somali",6251260.30334234,0.998739849994536,0.00126015000546424,0,0.996779185757244,0.00322081424275622,0,2020
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples",21618708.2292939,0.894814043149158,0.105185956850842,0,0.889443158569089,0.110556841430912,0,2020
"ETH","Ethiopia","ETH.11_1","Tigray",5965209.88973522,0.937106383295243,0.0628936167047571,0,0.949335041653322,0.0506649583466775,0,2020
